2025-06-29 20:48:03 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.50.1,345 for Minecraft 1.6.4 loading
2025-06-29 20:48:03 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_202, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_202
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java classpath at launch is minecraftforge-universal-1.6.4-9.11.1.1345.jar
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Java library path at launch is C:\Program Files\Java\jre1.8.0_202\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Program Files\Python310\Scripts\;C:\Program Files\Python310\;C:\Program Files\ImageMagick-7.1.1-Q16-HDRI;C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Neovim\bin;C:\Program Files\dotnet\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\NVIDIA Corporation\NVIDIA app\NvDLISR;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Git\cmd;C:\Users\OseanMan\AppData\Local\Microsoft\WindowsApps;C:\Users\OseanMan\AppData\Local\Microsoft\WinGet\Links;C:\Users\OseanMan\AppData\Local\atom\bin;C:\Users\OseanMan\AppData\Local\Programs\Microsoft VS Code\bin;.
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLCorePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Enqueued coremod FMLForgePlugin
2025-06-29 20:48:03 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Discovering coremods
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Examining for coremod candidacy Backpack-1.28.37-1.6.x.jar
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.NetLoginHandler.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.NetServerHandler.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.NetworkListenThread.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.TcpConnection.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.packet.NetHandler.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.packet.Packet.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.packet.Packet1Login.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.packet.Packet51MapChunk.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.packet.Packet52MultiBlockChange.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.network.packet.Packet56MapChunks.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.potion.PotionEffect.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.MinecraftServer.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.ServerListenThread.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.dedicated.DedicatedServer.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.gui.StatsComponent.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.integrated.IntegratedServer.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.integrated.IntegratedServerListenThread.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.management.PlayerInstance.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.server.management.ServerConfigurationManager.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.stats.StatFileWriter.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.stats.StatList.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.tileentity.TileEntity.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.tileentity.TileEntityBeacon.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.tileentity.TileEntityBrewingStand.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.tileentity.TileEntityFurnace.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.tileentity.TileEntityHopper.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.util.CryptManager.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.util.MovingObjectPosition.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.util.ResourceLocation.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.util.Session.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.util.StringTranslate.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.util.WeightedRandomChestContent.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.village.VillageCollection.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.ChunkCache.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.Explosion.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.IBlockAccess.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.SpawnerAnimals.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.World.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.WorldProvider.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.WorldServer.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.WorldServerMulti.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.WorldType.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.biome.BiomeDecorator.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.biome.BiomeGenBase.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.biome.WorldChunkManager.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.chunk.Chunk.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.chunk.storage.AnvilChunkLoader.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.chunk.storage.AnvilSaveHandler.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.ChunkProviderEnd.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.ChunkProviderGenerate.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.ChunkProviderHell.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.ChunkProviderServer.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.MapGenCaves.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.MapGenRavine.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenBigMushroom.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenBigTree.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenDeadBush.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenDungeons.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenForest.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenHugeTrees.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenMinable.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenShrub.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenSwamp.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenTaiga1.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenTaiga2.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenTallGrass.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.feature.WorldGenTrees.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.layer.GenLayer.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.layer.GenLayerBiome.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentMineshaftCorridor.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentScatteredFeatureDesertPyramid.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentScatteredFeatureJunglePyramid.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentStrongholdChestCorridor.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentStrongholdLibrary.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentStrongholdRoomCrossing.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentVillage.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentVillageHouse2.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.ComponentVillageStartPiece.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.MapGenStronghold.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.MapGenStructure.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.StructureComponent.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.StructureStart.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.gen.structure.StructureVillagePieces.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.storage.MapData.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.storage.SaveHandler.binpatch
2025-06-29 20:48:03 [FINEST] [ForgeModLoader] Reading patch data from binpatch/server/net.minecraft.world.storage.WorldInfo.binpatch
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Read 247 binary patches
2025-06-29 20:48:03 [FINE] [ForgeModLoader] Patch list :
	aon=[aon : aon => net.minecraft.block.BlockGrass (true) size 3471]	
aos=[aos : aos => net.minecraft.block.BlockSand (true) size 2351]	
aoy=[aoy : aoy => net.minecraft.block.BlockLadder (true) size 3071]	
aoz=[aoz : aoz => net.minecraft.block.BlockLeaves (true) size 7719]	
qa=[qa : qa => net.minecraft.entity.ai.EntityAIAttackOnCollide (true) size 2784]	
apb=[apb : apb => net.minecraft.block.BlockLever (true) size 5734]	
apd=[apd : apd => net.minecraft.block.BlockFlowing (true) size 5090]	
apc=[apc : apc => net.minecraft.block.BlockFluid (true) size 9565]	
apj=[apj : apj => net.minecraft.block.BlockMushroom (true) size 2377]	
api=[api : api => net.minecraft.block.BlockMobSpawner (true) size 1469]	
apl=[apl : apl => net.minecraft.block.BlockNetherStalk (true) size 3610]	
apk=[apk : apk => net.minecraft.block.BlockMycelium (true) size 2821]	
aa=[aa : aa => net.minecraft.command.CommandHandler (true) size 4742]	
apr=[apr : apr => net.minecraft.block.BlockOre (true) size 1954]	
aps=[aps : aps => net.minecraft.block.BlockPortal (true) size 5263]	
apy=[apy : apy => net.minecraft.block.BlockPumpkin (true) size 3730]	
bbo=[bbo : bbo => net.minecraft.client.model.ModelBase (false) size 1808]	
aqc=[aqc : aqc => net.minecraft.block.BlockRedstoneOre (true) size 3410]	
bbs=[bbs : bbs => net.minecraft.client.model.TexturedQuad (false) size 1758]	
aqb=[aqb : aqb => net.minecraft.block.BlockRedstoneWire (true) size 8715]	
aqe=[aqe : aqe => net.minecraft.block.BlockReed (true) size 3191]	
aqi=[aqi : aqi => net.minecraft.block.BlockSapling (true) size 3749]	
aqk=[aqk : aqk => net.minecraft.block.BlockSkull (true) size 6422]	
rm=[rm : rm => net.minecraft.village.VillageCollection (true) size 5751]	
aqq=[aqq : aqq => net.minecraft.block.BlockStem (true) size 6133]	
aab=[aab : aab => net.minecraft.item.crafting.FurnaceRecipes (true) size 4015]	
bcf=[bcf : bcf => net.minecraft.client.model.PositionTextureVertex (false) size 923]	
rw=[rw : rw => net.minecraft.entity.passive.EntityMooshroom (true) size 2488]	
rx=[rx : rx => net.minecraft.entity.passive.EntityOcelot (true) size 6568]	
aqv=[aqv : aqv => net.minecraft.block.BlockTallGrass (true) size 3905]	
aaf=[aaf : aaf => net.minecraft.item.crafting.CraftingManager (true) size 13127]	
aqy=[aqy : aqy => net.minecraft.block.BlockPane (true) size 4245]	
rz=[rz : rz => net.minecraft.entity.passive.EntitySheep (true) size 7348]	
aqz=[aqz : aqz => net.minecraft.block.Block (true) size 48770]	
bcp=[bcp : bcp => net.minecraft.client.model.ModelBox (false) size 2728]	
arf=[arf : arf => net.minecraft.block.BlockSnow (true) size 3705]	
aau=[aau : aau => net.minecraft.enchantment.Enchantment (true) size 3897]	
sg=[sg : sg => net.minecraft.entity.boss.IBossDisplayData (false) size 182]	
bv=[bv : bv => net.minecraft.util.StringTranslate (true) size 3070]	
bcu=[bcu : bcu => net.minecraft.client.model.ModelRenderer (false) size 4948]	
aaw=[aaw : aaw => net.minecraft.enchantment.EnchantmentHelper (true) size 7690]	
arg=[arg : arg => net.minecraft.block.BlockTorch (true) size 4626]	
bcw=[bcw : bcw => net.minecraft.client.multiplayer.NetClientHandler (false) size 38773]	
arj=[arj : arj => net.minecraft.block.BlockLog (true) size 3030]	
sk=[sk : sk => net.minecraft.entity.boss.EntityDragon (true) size 12805]	
ari=[ari : ari => net.minecraft.block.BlockTrapDoor (true) size 4639]	
bcy=[bcy : bcy => net.minecraft.client.multiplayer.GuiConnecting (false) size 3661]	
sm=[sm : sm => net.minecraft.entity.boss.EntityWither (true) size 11139]	
ark=[ark : ark => net.minecraft.block.BlockTripWireSource (true) size 6817]	
arm=[arm : arm => net.minecraft.block.BlockVine (true) size 6542]	
sp=[sp : sp => net.minecraft.entity.effect.EntityLightningBolt (true) size 3177]	
bdc=[bdc : bdc => net.minecraft.client.multiplayer.PlayerControllerMP (false) size 9008]	
ss=[ss : ss => net.minecraft.entity.item.EntityItem (true) size 8020]	
bdb=[bdb : bdb => net.minecraft.client.multiplayer.ChunkProviderClient (false) size 3158]	
st=[st : st => net.minecraft.entity.item.EntityMinecart (true) size 20506]	
b=[b : b => net.minecraft.crash.CrashReport (true) size 6428]	
bdd=[bdd : bdd => net.minecraft.client.multiplayer.WorldClient (false) size 9625]	
sv=[sv : sv => net.minecraft.entity.item.EntityMinecartContainer (true) size 5210]	
sw=[sw : sw => net.minecraft.entity.item.EntityMinecartFurnace (true) size 4071]	
cg=[cg : cg => net.minecraft.nbt.NBTTagList (true) size 2959]	
sx=[sx : sx => net.minecraft.entity.item.EntityMinecartHopper (true) size 3390]	
sy=[sy : sy => net.minecraft.entity.item.EntityMinecartEmpty (true) size 1152]	
ci=[ci : ci => net.minecraft.nbt.CompressedStreamTools (true) size 3478]	
arx=[arx : arx => net.minecraft.tileentity.TileEntityBrewingStand (true) size 6074]	
arw=[arw : arw => net.minecraft.tileentity.TileEntityBeacon (true) size 6111]	
j=[j : j => net.minecraft.crash.CallableSuspiciousClasses (true) size 3261]	
cn=[cn : cn => net.minecraft.network.MemoryConnection (true) size 3236]	
co=[co : co => net.minecraft.network.TcpConnection (true) size 8319]	
m=[m : m => net.minecraft.crash.CrashReportCategory (true) size 4750]	
abr=[abr : abr => net.minecraft.world.Explosion (true) size 5891]	
tg=[tg : tg => net.minecraft.entity.monster.EntityEnderman (true) size 9412]	
asg=[asg : asg => net.minecraft.tileentity.TileEntityFurnace (true) size 6408]	
bdy=[bdy : bdy => net.minecraft.client.particle.EntityFireworkStarterFX (false) size 7125]	
asi=[asi : asi => net.minecraft.tileentity.TileEntityHopper (true) size 8525]	
abw=[abw : abw => net.minecraft.world.World (true) size 63153]	
ts=[ts : ts => net.minecraft.entity.monster.EntitySlime (true) size 5904]	
asp=[asp : asp => net.minecraft.tileentity.TileEntity (true) size 6911]	
ast=[ast : ast => net.minecraft.block.BlockPistonBase (true) size 9462]	
tw=[tw : tw => net.minecraft.entity.monster.EntityZombie (true) size 11945]	
beh=[beh : beh => net.minecraft.client.particle.EffectRenderer (false) size 5867]	
acg=[acg : acg => net.minecraft.world.WorldType (true) size 5543]	
acf=[acf : acf => net.minecraft.world.IBlockAccess (true) size 752]	
aci=[aci : aci => net.minecraft.world.SpawnerAnimals (true) size 7002]	
dn=[dn : dn => net.minecraft.network.packet.Packet52MultiBlockChange (true) size 2759]	
acl=[acl : acl => net.minecraft.world.ChunkCache (true) size 6615]	
ub=[ub : ub => net.minecraft.entity.passive.EntityVillager (true) size 16745]	
acq=[acq : acq => net.minecraft.world.biome.BiomeGenBase (true) size 8746]	
ud=[ud : ud => net.minecraft.entity.player.InventoryPlayer (true) size 9352]	
ata=[ata : ata => net.minecraft.util.MovingObjectPosition (true) size 1081]	
bes=[bes : bes => net.minecraft.client.particle.EntityDiggingFX (false) size 3027]	
uf=[uf : uf => net.minecraft.entity.player.EntityPlayer (true) size 37458]	
acu=[acu : acu => net.minecraft.world.biome.BiomeDecorator (true) size 9242]	
bex=[bex : bex => net.minecraft.client.entity.EntityPlayerSP (false) size 12314]	
acv=[acv : acv => net.minecraft.world.biome.WorldChunkManager (true) size 5312]	
bey=[bey : bey => net.minecraft.client.entity.EntityOtherPlayerMP (false) size 3764]	
bfa=[bfa : bfa => net.minecraft.client.renderer.WorldRenderer (false) size 5346]	
us=[us : us => net.minecraft.entity.item.EntityEnderPearl (true) size 2222]	
bfe=[bfe : bfe => net.minecraft.client.renderer.EntityRenderer (false) size 29195]	
atv=[atv : atv => net.minecraft.client.Minecraft (false) size 41736]	
ej=[ej : ej => net.minecraft.network.packet.Packet51MapChunk (true) size 4556]	
bfj=[bfj : bfj => net.minecraft.client.renderer.ItemRenderer (false) size 14333]	
el=[el : el => net.minecraft.network.packet.Packet56MapChunks (true) size 4541]	
bfl=[bfl : bfl => net.minecraft.client.renderer.RenderGlobal (false) size 42546]	
va=[va : va => net.minecraft.inventory.ContainerRepair (true) size 7574]	
ep=[ep : ep => net.minecraft.network.packet.Packet1Login (true) size 2313]	
bfq=[bfq : bfq => net.minecraft.client.renderer.Tessellator (false) size 7865]	
adr=[adr : adr => net.minecraft.world.chunk.Chunk (true) size 21606]	
bfr=[bfr : bfr => net.minecraft.client.renderer.RenderBlocks (false) size 127889]	
vg=[vg : vg => net.minecraft.inventory.SlotBrewingStandIngredient (true) size 739]	
vh=[vh : vh => net.minecraft.inventory.SlotBrewingStandPotion (true) size 1088]	
ey=[ey : ey => net.minecraft.network.packet.Packet (true) size 7765]	
ez=[ez : ez => net.minecraft.network.packet.NetHandler (true) size 9724]	
vm=[vm : vm => net.minecraft.inventory.ContainerEnchantment (true) size 4995]	
aul=[aul : aul => net.minecraft.client.settings.GameSettings (false) size 17130]	
vp=[vp : vp => net.minecraft.inventory.ContainerFurnace (true) size 2743]	
net.minecraft.client.ClientBrandRetriever=[net/minecraft/client/ClientBrandRetriever : net.minecraft.client.ClientBrandRetriever => net.minecraft.client.ClientBrandRetriever (false) size 694]	
vq=[vq : vq => net.minecraft.inventory.SlotFurnace (true) size 2057]	
aus=[aus : aus => net.minecraft.util.Session (false) size 1419]	
aee=[aee : aee => net.minecraft.world.chunk.storage.AnvilChunkLoader (true) size 10370]	
vw=[vw : vw => net.minecraft.inventory.SlotArmor (true) size 1097]	
auw=[auw : auw => net.minecraft.client.gui.GuiChat (false) size 6893]	
auy=[auy : auy => net.minecraft.client.gui.GuiControls (false) size 2085]	
aei=[aei : aei => net.minecraft.world.WorldProvider (true) size 9602]	
bgl=[bgl : bgl => net.minecraft.client.renderer.entity.RenderManager (false) size 9834]	
aem=[aem : aem => net.minecraft.world.gen.MapGenRavine (true) size 5323]	
avb=[avb : avb => net.minecraft.client.gui.GuiCreateWorld (false) size 9641]	
aeq=[aeq : aeq => net.minecraft.world.gen.MapGenCaves (true) size 5736]	
